USE_MON	LINE_NUM	SUB_STA_NM	FOUR_RIDE_NUM	FOUR_ALIGHT_NUM	FIVE_RIDE_NUM	FIVE_ALIGHT_NUM	SIX_RIDE_NUM	SIX_ALIGHT_NUM	SEVEN_RIDE_NUM	SEVEN_ALIGHT_NUM	EIGHT_RIDE_NUM	EIGHT_ALIGHT_NUM	NINE_RIDE_NUM	NINE_ALIGHT_NUM	TEN_RIDE_NUM	TEN_ALIGHT_NUM	ELEVEN_RIDE_NUM	ELEVEN_ALIGHT_NUM	TWELVE_RIDE_NUM	TWELVE_ALIGHT_NUM	THIRTEEN_RIDE_NUM	THIRTEEN_ALIGHT_NUM	FOURTEEN_RIDE_NUM	FOURTEEN_ALIGHT_NUM	FIFTEEN_RIDE_NUM	FIFTEEN_ALIGHT_NUM	SIXTEEN_RIDE_NUM	SIXTEEN_ALIGHT_NUM	SEVENTEEN_RIDE_NUM	SEVENTEEN_ALIGHT_NUM	EIGHTEEN_RIDE_NUM	EIGHTEEN_ALIGHT_NUM	NINETEEN_RIDE_NUM	NINETEEN_ALIGHT_NUM	TWENTY_RIDE_NUM	TWENTY_ALIGHT_NUM	TWENTY_ONE_RIDE_NUM	TWENTY_ONE_ALIGHT_NUM	TWENTY_TWO_RIDE_NUM	TWENTY_TWO_ALIGHT_NUM	TWENTY_THREE_RIDE_NUM	TWENTY_THREE_ALIGHT_NUM	MIDNIGHT_RIDE_NUM	MIDNIGHT_ALIGHT_NUM	ONE_RIDE_NUM	ONE_ALIGHT_NUM	TWO_RIDE_NUM	TWO_ALIGHT_NUM	THREE_RIDE_NUM	THREE_ALIGHT_NUM	WORK_DT
201904	수인선	호구포	0	0	1316	916	3961	5302	8577	18512	10256	20068	5766	4776	4252	2955	4171	3357	5061	3613	5268	3991	4724	3877	4810	4666	5933	5342	13431	7022	17288	9140	6605	6542	6566	4763	4601	4347	2586	3609	1395	2313	213	654	0	0	0	0	0	0	20190503
201904	수인선	남동인더스파크	0	0	400	590	656	3996	1202	18377	2176	23073	1577	3847	1407	1788	1909	1850	1944	1676	2636	1852	2466	1393	2945	1180	3699	1206	12183	1708	14842	1977	5287	2417	4554	1484	3054	1139	746	547	296	337	31	107	0	0	0	0	0	0	20190503
201904	수인선	원인재	28	4	3317	649	8000	2320	17134	5563	19292	8954	11191	5620	7894	4588	7553	5119	8193	6186	8180	7124	6974	7122	7277	8548	7650	10376	8568	13852	9645	17934	5997	13649	4676	10846	4288	10263	3260	8970	1907	5802	336	1891	0	1	0	0	0	0	20190503
201904	수인선	연수	3	1	2258	740	6850	2602	17561	6147	17355	14192	8989	9198	7735	6820	7922	6560	8600	6921	8859	8151	8332	7581	8561	8194	9677	10375	10988	14523	14202	20583	7595	13574	6366	10305	6595	8313	6669	6299	3586	4701	577	1089	0	0	0	0	0	0	20190503
201904	수인선	인하대	5	0	2807	549	8750	2580	23774	5347	21675	20156	10620	12550	7844	14085	8752	8490	10155	9656	10444	11030	10135	8563	11976	9272	15337	11476	16529	15812	15506	23662	9638	13064	8056	9390	8183	9309	7097	9067	5171	4661	152	1494	0	0	0	0	0	0	20190503
201904	수인선	숭의	5	0	2563	732	5106	2775	14359	8404	12601	13668	7065	6087	6400	4527	6303	4303	7022	5089	6633	5520	6053	5280	6560	5577	6973	6667	9396	8681	11405	11407	5149	7634	3558	5439	2864	5485	1874	4662	902	2581	22	1001	0	0	0	0	0	0	20190503
201904	수인선	신포	4	1	1032	109	1612	1340	3493	5134	3412	11277	2191	4378	2019	2990	2293	3240	3385	3482	3547	3828	3599	3306	4561	3559	5937	3442	6322	4261	8458	5747	3907	3364	3292	2138	3053	1772	1861	1423	837	799	5	310	0	0	0	0	0	0	20190503
201904	수인선	인천	108	1	405	71	965	1084	2319	3164	2343	5045	1365	2717	1607	3535	1663	4563	2047	5327	2315	5193	2801	4752	3213	5009	4132	4532	4146	4311	2969	5417	1759	3285	1406	2526	1166	2140	498	1841	156	987	8	415	0	0	0	0	0	0	20190503
201904	안산선	산본	481	1	9672	1995	26818	7033	71456	16807	65205	35653	37542	28149	29834	22467	26644	24800	28366	29591	28791	31943	27383	31477	30504	32698	32793	37710	35050	48248	39959	75269	28294	72229	23331	42646	22469	32602	19525	28445	8309	20010	1528	8493	8	906	0	0	0	0	20190503
201904	안산선	대야미	1	0	2217	956	7494	4332	18516	5860	19136	9717	11486	5801	7827	4932	7246	4959	7571	5216	7927	5154	7126	5801	7770	6857	8463	8718	9590	9805	11911	13436	6644	12189	4690	8769	4029	7951	2160	7676	1136	5052	330	1708	0	0	0	0	0	0	20190503
201904	안산선	반월	3	0	3463	1396	8256	3740	19185	4971	20494	9017	12927	4380	9670	4176	8675	4448	8084	4683	7962	5564	6663	6222	5943	8136	7452	9745	10095	11639	9995	16209	5508	12784	3553	11141	3382	9452	1970	8690	845	5438	305	2134	0	1	0	0	0	0	20190503
201904	안산선	상록수	546	29	16291	3408	40376	10544	95467	20045	93240	36014	52825	30600	38949	25271	34233	19897	35599	19595	32469	24847	27156	24239	29309	28689	33104	37891	39862	50958	35880	80447	23399	77267	17436	51149	16293	48347	12126	40250	5781	26635	1330	12007	0	1	0	0	0	0	20190503
201904	안산선	한대앞	130	2	6240	917	16841	3853	34575	9080	31998	25036	19314	18875	15557	14888	14411	9642	15327	12283	14666	11766	13670	12589	13845	13450	18518	16663	21155	22116	20478	32451	11918	27931	10073	19994	9608	15242	8974	14970	3565	9310	508	4307	0	0	0	0	0	0	20190503
201904	안산선	중앙	209	4	8283	995	26390	9996	57911	19029	49953	39996	29297	33197	25681	22182	25782	21344	28375	25257	27764	29753	25780	28782	28269	28653	33508	35688	39716	47742	40265	70605	28457	62189	27017	39113	27484	32827	25746	27299	11009	20893	2177	9461	1	9	0	0	0	0	20190503
201904	안산선	고잔	299	16	4731	523	15442	4867	34706	13107	25806	30996	18318	16357	14750	13244	14731	11939	13937	12655	13953	13224	13760	13036	13868	11776	15950	13885	22311	18183	24944	24477	12061	21745	8626	15680	7613	11683	5635	11431	2268	10619	405	5435	1	24	0	0	0	0	20190503
201904	안산선	초지	217	1	1896	287	6061	5875	14147	9685	12562	16872	8460	16554	6398	10313	6355	6104	6992	6646	6460	8378	5788	6087	7907	5621	11919	5925	15203	8121	12411	10483	6213	9842	4245	6813	2938	5619	1890	5102	707	3223	64	1385	2	41	0	0	0	0	20190503
201904	안산선	안산	1801	7	14074	756	17919	19278	29867	47830	31927	40205	28122	16969	23463	15763	21432	16741	22449	17528	22365	19417	21275	18515	22362	20645	25530	23824	49806	30947	55709	36366	31278	31353	26668	23384	16398	20220	6606	15868	2194	9265	309	3980	1	258	0	0	0	0	20190503
201904	안산선	신길온천	13	0	1846	39	3727	1317	9064	4256	7967	2915	4467	1328	3342	1442	2681	1533	2650	1598	2545	1804	2036	2154	1917	2625	2446	3381	3561	3978	4159	5589	2111	4777	1464	3577	899	3022	589	3143	277	2161	80	1122	1	20	0	0	0	0	20190503
201904	안산선	정왕	255	0	6103	389	10773	11071	21260	27898	18775	38217	13980	30181	12205	20552	12578	14615	13544	13478	14386	13878	13950	14064	16761	12220	23208	12813	32767	17575	37104	22985	20463	18864	15251	15033	12943	12452	8418	11590	2874	8134	345	3900	0	508	0	0	0	0	20190503
201904	안산선	오이도	217	11	6918	97	19942	9708	46761	17174	37421	19181	24405	10952	17911	11098	16327	13298	16360	12752	14664	14150	13587	14028	15250	16665	18434	18923	24764	24505	22898	34076	14656	29693	10170	21668	8485	19854	7146	18076	2421	13256	145	5934	2	757	0	0	0	0	20190503
201904	안산선	수리산	15	3	3321	588	9996	1330	23492	3912	21907	7774	13193	7742	9126	13909	9919	11686	10941	9023	11264	9351	11341	9541	12498	8800	10927	8771	9085	9722	8286	13333	4749	12509	3185	8262	2344	7140	1469	6642	622	5254	176	1490	0	0	0	0	0	0	20190503
201904	우이신설선	북한산우이	19	3	1974	488	3070	2086	10759	3053	10982	4843	7405	8836	5006	9228	5019	7053	6066	5189	6929	4461	8490	4100	7570	4234	7185	4552	6168	5274	4274	6620	3010	6671	2026	4152	1537	3694	867	3321	521	2533	167	1172	1	59	0	0	0	0	20190503
201904	우이신설선	솔밭공원	18	0	1908	295	3890	932	10857	1431	10315	3714	7057	2514	5149	2525	4300	2673	4323	3085	3986	3448	3741	3928	3677	4256	3860	5105	3528	5725	2909	7333	2040	7779	1203	5026	950	4397	647	3913	318	2944	77	903	0	19	0	0	0	0	20190503
201904	우이신설선	4.19민주묘지	24	10	1545	248	3413	1069	8462	1973	9233	12927	6770	8396	5523	9661	5749	8166	6205	7096	7030	6005	6973	6540	8078	5344	11336	5699	10752	5995	8873	7770	4857	8521	3720	5181	3158	4528	2112	4126	825	2733	176	920	0	2	0	0	0	0	20190503
201904	우이신설선	가오리	10	4	2526	333	6386	1380	18909	2580	19834	5123	11824	4299	8796	4073	7956	4480	7635	5237	7012	5735	5694	5989	5641	7882	5785	9628	6207	10114	5329	13485	3525	14568	2298	9604	1786	7609	1097	6970	603	4400	152	1311	0	0	0	0	0	0	20190503
201904	우이신설선	화계	3	1	1873	412	4285	1356	13708	2120	15041	4572	9279	3658	6570	4089	6665	3904	6528	4310	6325	4650	5149	4571	4617	5527	5125	7116	4585	7371	4434	10594	3420	10894	2037	6433	1771	5578	1067	5010	601	3445	123	1057	0	0	0	0	0	0	20190503
201904	우이신설선	삼양	1	0	1140	250	2739	916	7392	1459	8744	3594	5298	3080	4282	2783	3844	2403	3995	2969	3944	3415	3370	3669	3154	4600	3236	5415	3138	5188	3095	7365	2120	7127	1566	4304	1151	3879	874	3096	343	1829	72	675	0	0	0	0	0	0	20190503
201904	우이신설선	삼양사거리	3	1	1386	266	2718	989	7394	2048	8900	4698	5914	3639	5110	3727	4879	3203	5147	3744	5216	4120	4592	4460	4003	5329	4205	6145	4000	6130	3601	8012	3077	7300	2084	4474	1599	3413	1256	2992	608	1711	136	604	1	1	0	0	0	0	20190503
201904	우이신설선	솔샘	4	0	2749	335	10469	1291	31352	3091	31657	4473	18185	3336	11045	3312	9409	3729	9329	4747	8690	6044	6670	6462	6049	8614	6952	11507	6180	13126	5715	22828	3738	22658	2518	14107	1892	12372	1756	12348	827	7129	190	2779	0	0	0	0	0	0	20190503
201904	우이신설선	북한산보국문	5	1	2111	611	7394	2487	23384	6941	26221	10732	17229	7922	12094	6940	10692	6072	10633	6391	10209	7193	8896	7736	9632	9376	11918	11687	11759	13387	12249	19974	7296	19253	4779	12508	4305	11476	3802	11108	2027	7265	609	2082	0	0	0	0	0	0	20190503
201904	우이신설선	정릉	1	0	1748	596	5602	1832	14651	3412	16163	6803	13694	5173	9400	4418	8190	4472	8526	5158	7921	5905	7206	6193	7032	7649	7174	9088	7432	10115	8392	14783	4937	12932	3543	8543	3135	7254	2398	6599	1255	3870	320	1150	0	0	0	0	0	0	20190503
201904	우이신설선	성신여대입구(돈암)	3	0	799	316	1370	1244	4613	5270	7703	9868	5652	7714	5140	6959	5307	7178	6380	6868	6640	7653	6579	7815	7237	7734	7950	8401	8629	10094	10416	13199	7123	9827	6545	5388	7440	4391	7499	3752	3355	2537	815	804	0	0	0	0	0	0	20190503
201904	우이신설선	보문	1	0	439	217	859	1050	2692	3585	4695	5939	3591	3895	2868	2711	2703	2327	3027	2572	3286	2773	3058	2549	3253	3050	3853	3433	3570	3502	4796	4158	3059	3429	2019	2299	1716	2166	1557	2144	682	1351	191	551	0	0	0	0	0	0	20190503
201904	우이신설선	신설동	27	0	624	888	960	2088	1367	6064	2453	14606	1842	7968	2126	4244	2282	3197	2482	3274	2902	3401	3211	2859	4307	2351	4879	2282	6494	2321	10714	2282	5726	1510	3191	1084	3177	976	2411	913	1104	791	236	521	0	98	0	0	0	0	20190503
201904	일산선	원흥	153	5	5488	794	14618	6903	43303	6103	44222	11014	24277	8218	16524	6371	13718	6304	13768	7872	12832	9437	10607	9942	10570	11816	12987	14401	14492	19874	14681	27895	8087	33110	5375	20332	5731	17677	4561	18860	1940	11923	418	4693	2	40	0	0	0	0	20190503
201904	일산선	지축	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20190503
201904	일산선	삼송	583	5	7273	1426	25346	17287	72321	14900	72485	32596	41642	19547	29459	15844	25195	17049	26164	20255	24861	21964	21932	22914	23478	26854	28669	30310	36899	36289	32344	54408	19949	54634	14544	33721	12659	32434	14018	28164	3762	16179	600	4814	1	159	0	0	0	0	20190503
201904	일산선	원당	121	0	10524	1039	24206	6779	55069	9680	56647	15012	32692	11716	24560	10420	21239	12012	21070	12799	20106	13972	16903	16896	15995	19008	16612	24406	18756	31239	17868	41313	10834	41292	7419	28754	6224	24076	4024	25555	1702	14871	256	4227	0	0	0	0	0	0	20190503
201904	일산선	화정	166	3	11176	1663	27019	7945	67730	14066	69126	37013	43606	28529	34808	23421	33639	25275	35566	25958	35416	30216	33433	32792	33473	40403	33173	43147	36321	53077	35696	68416	21911	67523	17729	41591	19583	34812	16979	33141	7305	20759	1273	5405	0	0	0	0	0	0	20190503
201904	일산선	대곡	14	0	812	388	2899	929	7325	2061	7164	3576	4000	2329	2530	1710	2583	2097	2649	2072	3026	1916	2589	2164	2738	2249	3027	2691	3922	2868	5968	4546	2575	4302	1475	2208	1594	2056	945	1978	589	1604	111	789	0	0	0	0	0	0	20190503
201904	일산선	백석	53	0	4718	2282	11930	7064	27784	14478	29006	32441	21643	20526	18810	16689	19203	16610	19882	17097	19814	20040	19513	20275	22923	20796	22473	22087	27326	25678	32672	31520	19225	31877	14697	19933	15262	15576	11542	14979	4555	10039	686	3745	0	34	0	0	0	0	20190503
201904	일산선	마두	18	1	3361	1917	11183	6025	20367	9080	19561	24841	15914	17978	16019	14266	15785	15210	15372	13495	16230	17471	16005	17058	17713	16909	18872	17454	20055	17773	23994	21984	12241	21080	9062	12917	7337	10781	6566	10716	1901	7369	302	2950	0	43	0	0	0	0	20190503
201904	일산선	정발산	97	1	2365	1060	5862	3863	9996	7418	11672	23309	9857	24452	9622	20488	12101	21646	14865	21803	17100	23553	20682	20822	23900	18983	25920	19273	26666	18524	33718	24824	19198	21529	18460	11916	13804	8424	12233	7482	4451	5201	847	1984	0	21	0	0	0	0	20190503
201904	일산선	주엽	68	1	5268	1306	18423	4995	31525	10185	30530	19071	23958	16183	20542	14026	19364	14179	19417	15062	18200	19551	17023	18581	18622	21803	21044	22646	19880	24463	19004	28894	10306	30805	8267	19205	6634	15826	6479	14450	1671	10357	225	3913	4	252	0	0	0	0	20190503
201904	일산선	대화	195	0	7131	1661	30119	6433	79937	16479	55884	25152	37808	19310	29860	16572	26199	15702	25210	18771	23401	20809	22478	19088	24632	21537	28761	20885	30668	28800	29611	33129	16917	36891	11197	26530	8875	23061	6063	21458	2155	16136	423	6391	3	1137	0	0	0	0	20190503
201904	장항선	봉명	5	0	1020	317	1818	1054	2924	4513	3611	4084	3372	4060	3021	1657	3193	3160	3207	1557	2735	2821	2711	2018	2723	2469	3073	2131	3536	1784	2244	3376	1573	2233	1281	1473	793	1269	608	1272	379	651	65	505	0	0	0	0	0	0	20190503
201904	장항선	쌍용(나사렛대)	4	0	1452	225	4343	682	9690	2445	8423	7786	6833	6058	3926	3932	4633	5261	4734	6208	5613	5368	4126	2523	6452	5474	5920	4709	6938	6169	6333	7568	3729	6457	3866	4602	2747	3253	2091	3271	1030	2900	328	1411	0	0	0	0	0	0	20190503
201904	장항선	아산	3	0	641	767	2213	2948	8727	5459	6433	6677	6368	6567	3923	6091	5226	6597	5449	4344	5397	7018	5971	3382	8711	6912	6822	3408	8725	8970	10735	6805	7794	6720	6199	5146	6306	3249	4253	3054	2505	2201	646	1044	0	0	0	0	0	0	20190503
201904	장항선	배방	2	0	755	71	1562	692	4230	1180	3387	1874	3361	1350	1810	1323	1930	2046	1893	1087	1954	2142	1701	1227	1862	2674	1572	1726	2495	3896	2576	3043	1567	2413	1133	2704	990	1849	590	1299	358	1660	175	637	0	0	0	0	0	0	20190503
201904	장항선	온양온천	6	0	2154	800	5303	3073	11235	5664	13291	9386	11922	8567	8271	12131	10385	15533	12650	12137	11561	9743	14980	11571	11361	11346	12089	9356	10232	10000	10240	14117	6069	7822	4596	8642	3816	5603	2317	3979	1384	4465	316	1647	0	0	0	0	0	0	20190503
201904	장항선	신창(순천향대)	28	0	965	143	1365	520	3068	3706	2419	13294	2987	10247	2416	5753	4127	4124	5708	5392	3837	2684	7614	4412	6373	2457	12590	3934	8734	2689	8832	4576	4275	3583	3464	3997	2880	3348	2593	3582	1217	2285	177	888	0	0	0	0	0	0	20190503
201904	중앙선	회기	675	4	12799	4057	24365	16467	68455	37700	85584	86341	55136	61582	43895	54498	45174	47823	51448	46687	54194	48946	53379	46354	60346	45909	71229	47174	81673	64588	75801	87658	48017	76241	42356	48224	45357	49364	41279	47710	23004	34947	1417	9657	0	0	0	0	0	0	20190503
201904	중앙선	중랑	74	2	6710	532	9890	2800	27842	4151	25902	7582	14696	5356	11424	5185	9414	5240	9990	6327	9753	6736	8107	8278	7661	10399	7947	12572	7819	14454	8941	23019	5781	20675	4276	12724	3641	10311	2795	11007	1300	6246	95	1391	0	0	0	0	0	0	20190503
201904	중앙선	상봉(시외버스터미널)	584	9	6495	722	9169	2895	23736	5520	27300	9483	14899	6797	10511	5535	8996	6394	9565	6794	9051	7813	8690	7911	8112	9936	9351	11623	9921	15677	11281	21639	7186	22090	6452	12532	5262	10563	4309	11320	1773	7074	281	2263	0	0	0	0	0	0	20190503
201904	중앙선	망우	283	3	8133	753	13427	3520	34807	6276	30255	16580	18663	11495	14806	10178	13170	10082	14212	10930	13998	12524	12781	12959	12186	15433	14200	18711	14250	21163	15115	29662	10643	27492	7252	15246	6246	11203	4612	12212	1991	8445	101	1855	0	0	0	0	0	0	20190503
201904	중앙선	양원	41	1	1503	161	2515	1740	6510	13549	4727	5490	3452	2321	2559	2498	2532	2395	2704	1952	2960	3107	2580	2398	3979	2650	8870	2975	4370	3339	3335	4186	1927	4067	1383	2785	1169	1852	843	1938	192	1177	7	278	0	0	0	0	0	0	20190503
201904	중앙선	구리	664	4	9523	2195	22430	7109	70027	14909	56324	24400	31636	22065	24532	16253	24064	15689	23795	15868	22126	21204	20164	20542	20243	22321	23268	30021	26216	38152	26252	54409	16470	54400	14547	32509	9630	25274	8889	26730	3192	18165	273	4343	0	1	0	0	0	0	20190503
201904	중앙선	도농	759	9	6741	1092	18863	5319	51622	10100	45833	15516	26225	7414	19086	6206	16784	7030	15772	7862	13694	9315	11731	11549	10840	11575	15649	19768	17865	20682	13723	32513	7609	32671	5203	20351	3876	17609	3274	17025	1298	12162	184	4559	0	0	0	0	0	0	20190503
201904	중앙선	양정	57	2	356	143	944	1031	2854	2558	2316	4273	1460	1551	1132	1227	1217	1241	1321	830	1615	1298	1579	950	1630	958	2382	1156	3584	1244	4007	1918	1536	1403	718	925	559	793	233	759	105	578	25	204	0	3	0	0	0	0	20190503
201904	중앙선	덕소	1498	3	3593	729	11114	2035	31021	4510	28920	7832	17502	6251	13531	6458	11796	6340	10591	6908	10473	9365	9047	8141	8647	11690	8943	14021	9207	17176	8790	21557	5520	24948	4287	15821	3350	11474	2787	12637	1172	9619	243	3575	0	67	0	0	0	0	20190503
201904	중앙선	도심	1	0	1899	474	6558	1215	17401	2147	12963	6248	7688	2040	5454	2106	4558	2479	4155	2316	3866	2361	2903	2757	3233	4621	3514	3483	4264	6232	4190	7976	2134	7906	1485	4426	1182	3915	979	5254	334	3164	86	1107	0	0	0	0	0	0	20190503
201904	중앙선	팔당	1	0	254	65	783	570	1683	1172	1828	2220	1383	5209	1467	3742	1500	3502	1487	2675	1992	1578	2659	2123	2950	1844	3475	1850	3725	2087	3126	2047	2130	1476	1813	782	1525	651	951	597	216	344	25	125	0	0	0	0	0	0	20190503
201904	중앙선	운길산	0	0	257	100	935	520	1970	1025	2416	1804	1202	3592	1175	4426	1254	3459	1466	2944	2083	1548	3088	1789	3897	1421	4103	1413	3566	1266	2235	1233	1076	1353	842	854	567	815	206	805	91	618	1	172	0	0	0	0	0	0	20190503
201904	중앙선	양수	0	0	797	266	2286	936	7810	2432	4766	3501	4353	4532	3930	4908	3686	4612	3552	4018	4017	3857	4586	3925	5339	3549	6345	4445	5487	4865	4159	4873	2473	4613	1978	4268	1174	3134	598	3358	265	1430	19	831	0	0	0	0	0	0	20190503
201904	중앙선	신원	0	0	143	3	199	78	675	387	484	539	382	685	377	736	452	588	444	412	565	389	832	351	862	358	952	401	733	342	619	423	244	370	151	288	68	236	31	201	38	106	1	69	0	0	0	0	0	0	20190503
201904	중앙선	국수	0	0	519	18	1409	256	2746	639	2619	3220	2157	1478	1555	1893	1579	1825	1385	1512	1504	1349	1740	1106	2909	1459	3439	1827	2160	1596	1428	2171	638	1775	464	1792	319	1229	130	1141	71	879	9	377	0	0	0	0	0	0	20190503
201904	중앙선	아신	6	0	494	58	972	283	2727	870	1934	2383	1662	1240	1493	1409	1356	1601	1103	1091	1367	1285	1477	1225	1810	1433	1940	1021	1893	1902	1529	2013	1205	1704	671	1427	448	1159	280	1295	119	976	11	374	0	0	0	0	0	0	20190503
201904	중앙선	오빈	0	0	262	1	579	252	1170	256	1168	590	1065	451	838	745	625	761	662	540	703	509	520	462	640	775	806	568	811	935	601	1105	257	722	183	603	108	506	49	590	25	300	2	157	0	0	0	0	0	0	20190503
201904	중앙선	양평	34	1	1584	114	3052	2112	12062	4356	7065	8586	6332	6535	6660	6724	6063	8709	7202	7584	7473	6172	7738	7017	9033	7210	8284	7273	8829	10248	8224	7748	4489	7053	3557	6522	2968	3807	2160	3487	908	4762	129	1658	0	0	0	0	0	0	20190503
201904	중앙선	원덕	37	2	328	3	598	102	1244	416	1530	777	1208	1291	994	1539	781	1505	907	925	938	503	1260	851	1417	926	1666	893	1171	1229	917	1033	566	639	213	807	121	971	59	514	11	394	0	220	0	0	0	0	0	0	20190503
201904	중앙선	용문	332	7	1164	8	3271	660	4594	2375	5564	5046	4250	3761	4523	6570	3527	14201	5762	13240	7736	5987	10268	7084	12583	6311	12222	4393	8127	5504	4991	4770	2789	3478	1772	4034	1194	1989	623	2357	201	2034	1	982	0	0	0	0	0	0	20190503
201904	중앙선	지평	0	0	0	0	0	0	328	291	310	163	2	0	331	405	0	0	2	1	1	1	0	0	20	1	927	417	0	4	46	78	93	190	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20190503
